2283068,0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
4539981,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
875637,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
5823794,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19952465,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22608584,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24456623,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5243087,1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2889618,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19484455,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
14069661,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14739468,0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
24033849,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
175693,1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
22222683,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32873318,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
17874443,0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
27081302,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24460727,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2525565,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13487382,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11546067,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5541106,0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8581781,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12769985,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1012580,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
11763661,1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9441798,0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
20963952,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3202391,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20309658,1 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0
5303013,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11453506,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15132754,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5451230,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19093155,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3453263,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30519609,1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
