6022701,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10070111,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14160641,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29642697,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1364899,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
695540,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20599779,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
27567823,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4626310,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23173019,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14618858,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27372372,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1680070,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14946143,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35394284,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3778613,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20194103,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27484022,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18965892,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
34528677,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10707155,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20533222,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23016541,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31485731,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2411357,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22637123,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
236122,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8612952,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18566573,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24654294,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10222495,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25080120,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1436536,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4765789,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22781561,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13736947,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4635580,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11037141,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3059082,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7513491,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32255889,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27482742,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11129310,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
27227959,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2014153,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42147,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
702217,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10565718,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27701047,1 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0
8932397,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28203916,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14438945,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12196041,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3500651,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17445002,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29201529,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8316422,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3592202,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20826938,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17384281,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11599737,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
34985252,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11435243,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18016293,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17683199,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20737830,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8591389,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1989045,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1643419,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26408975,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24785258,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1383548,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21662430,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17417872,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24796776,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32313498,1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1188638,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1134373,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19374616,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
3032467,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10640919,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12973724,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24789475,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31825883,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
962010,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1567210,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6842089,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12757469,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14359394,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13654305,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8832396,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8700683,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3769721,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2058406,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26640605,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12634263,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9403464,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2980052,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28270857,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
16247804,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
594422,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29785,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1399289,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11191665,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11604017,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3430754,0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0
19062975,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2411122,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6241436,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8175453,1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
11056435,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8470728,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2560779,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26524247,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9731588,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19958360,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4098741,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16047670,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4611613,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32972617,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14811847,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10107470,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
3342195,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20833484,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13775502,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31743981,1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
236283,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15703732,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25271596,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
33099484,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2541685,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1121941,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8982899,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19662785,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12761104,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31332767,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
261402,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3918828,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13405178,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24689511,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6339198,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12273809,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
204839,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3389965,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
781219,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5524740,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2215047,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10843767,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18791040,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5414801,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15865131,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1882956,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32842508,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4299508,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1704120,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10826329,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3377893,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7124067,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2711674,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28150124,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
573288,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16156731,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29540683,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
34933447,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31796428,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21589402,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
173941,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32636040,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10072963,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8100298,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18775322,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10638528,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8015443,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
714334,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28740183,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28222669,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20955005,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26916088,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5649318,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24204860,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1958425,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15667865,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19388870,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15695777,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29345161,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14055212,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3792062,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16062566,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12521881,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
